id,title,description,availability,condition,price,sale_price,link,image_link,additional_image_link,brand,product_type,mpn
56109,Quamtrax L-Glutamine Powder Kyowa – 300 gram,Quamtrax L-Glutamine Powder Kyowa – 300 gram,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-l-glutamine-powder-kyowa-300-gram/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0551.png,,Quamtrax,Aminozuren > Glutamine,QN0551
56111,Quamtrax Synephrine – 60 caps,Quamtrax Synephrine – 60 caps,in stock,new,16.49 EUR,,https://thehealthhouse.nl/product/quamtrax-synephrine-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0531.png,,Quamtrax,Afslanksupplementen > Gewichtsbeheersing,QN0531
56113,Quamtrax Vits. Men – 90 tabs,Quamtrax Vits. Men – 90 tabs,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-vits-men-90-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0530.png,,Quamtrax,Multivitamine > Vitamines,QN0530
56115,Quamtrax Vits. K2 + D3 – 120 softgels,Quamtrax Vits. K2 + D3 – 120 softgels,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-vits-k2-d3-120-softgels/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0529.png,,Quamtrax,Vitamine D > Vitamine K > Vitamines,QN0529
56117,Quamtrax Vit. E – 90 softgels,Quamtrax Vit. E – 90 softgels,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/quamtrax-vit-e-90-softgels/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0528.png,,Quamtrax,Vitamine E > Vitamines,QN0528
56119,Quamtrax Vit. C – 90 caps,Quamtrax Vit. C – 90 caps,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/quamtrax-vit-c-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0527.png,,Quamtrax,Vitamine C > Vitamines,QN0527
56121,Quamtrax Vit. B Complex – 60 caps,Quamtrax Vit. B Complex – 60 caps,in stock,new,15.38 EUR,,https://thehealthhouse.nl/product/quamtrax-vit-b-complex-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0526.png,,Quamtrax,Vitamine B > Vitamines,QN0526
56123,Quamtrax Full Pack – 30 sachets,Quamtrax Full Pack – 30 sachets,in stock,new,49.50 EUR,,https://thehealthhouse.nl/product/quamtrax-full-pack-30-sachets/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0517.png,,Quamtrax,Mineralen > Multimineraal > Multivitamine,QN0517
56125,Quamtrax Whey Isolate,Quamtrax Whey Isolate,in stock,new,98.99 EUR,,https://thehealthhouse.nl/product/quamtrax-whey-isolate/,https://thehealthhouse.nl/wp-content/uploads/2026/08/Quamtrax-Nutrition-Direct-Whey-Isolate-2000-gram-Strawberry.png,,Quamtrax,Eiwitten > Eiwitten Isolaat,
56137,Quamtrax Whey Protein,Quamtrax Whey Protein,in stock,new,60.49 EUR,,https://thehealthhouse.nl/product/quamtrax-whey-protein/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0493.png,,Quamtrax,Eiwitten > Whey eiwit,
56155,Quamtrax L-Carnitine Lonza 2000mg – 120 caps,Quamtrax L-Carnitine Lonza 2000mg – 120 caps,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/quamtrax-l-carnitine-lonza-2000mg-120-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0562.png,,Quamtrax,Gewichtsbeheersing > L-carnitine,QN0562
56157,Quamtrax Pure CLA – 180 softgels,Quamtrax Pure CLA – 180 softgels,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/quamtrax-pure-cla-180-softgels/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0561.png,,Quamtrax,CLA > Gewichtsbeheersing,QN0561
56159,Quamtrax Metal Shaker,Quamtrax Metal Shaker,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-metal-shaker/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0555.png,,Quamtrax,Accessoires / Shakers,
56163,Quamtrax Direct Glutamine – 500 gram,Quamtrax Direct Glutamine – 500 gram,in stock,new,16.49 EUR,,https://thehealthhouse.nl/product/quamtrax-direct-glutamine-500-gram/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0550.png,,Quamtrax,Aminozuren > Glutamine,QN0550
56165,Quamtrax Chelated Magnesium Bisglycinate – 90 caps,Quamtrax Chelated Magnesium Bisglycinate – 90 caps,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-chelated-magnesium-bisglycinate-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0548.png,,Quamtrax,Magnesium > Mineralen,QN0548
56167,Quamtrax Chelated Zinc Bisglycinate – 60 caps,Quamtrax Chelated Zinc Bisglycinate – 60 caps,in stock,new,16.49 EUR,,https://thehealthhouse.nl/product/quamtrax-chelated-zinc-bisglycinate-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0547.png,,Quamtrax,Mineralen > Zink,QN0547
56169,Quamtrax Chromium Picolinate – 120 tabs,Quamtrax Chromium Picolinate – 120 tabs,in stock,new,15.38 EUR,,https://thehealthhouse.nl/product/quamtrax-chromium-picolinate-120-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0546.png,,Quamtrax,Calcium > Mineralen,QN0546
56171,Quamtrax ALA – 60 caps,Quamtrax ALA – 60 caps,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/quamtrax-ala-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0545.png,,Quamtrax,"Gezondheidsproducten > Stress &amp; cortisol",QN0545
56173,Quamtrax Krill Oil – 90 softgels,Quamtrax Krill Oil – 90 softgels,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/quamtrax-krill-oil-90-softgels/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0544.png,,Quamtrax,Gezondheidsproducten > Omega 3,QN0544
56175,Quamtrax NADH – 60 capsules,Quamtrax NADH – 60 capsules,in stock,new,47.29 EUR,,https://thehealthhouse.nl/product/quamtrax-nadh-60-capsules/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0543.png,,Quamtrax,"Gezondheidsproducten > Stress &amp; cortisol",QN0543
56177,Quamtrax Omega 3,Quamtrax Omega 3,in stock,new,14.29 EUR,,https://thehealthhouse.nl/product/quamtrax-omega-3/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0542.png,,Quamtrax,Gezondheidsproducten > Omega 3,
56179,Quamtrax Omega 3.6.9,Quamtrax Omega 3.6.9,in stock,new,13.19 EUR,,https://thehealthhouse.nl/product/quamtrax-omega-3-6-9/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0541.png,,Quamtrax,Gezondheidsproducten > Omega 3,
56181,Quamtrax R-ALA – 60 caps,Quamtrax R-ALA – 60 caps,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/quamtrax-r-ala-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0540.png,,Quamtrax,"Gezondheidsproducten > Stress &amp; cortisol",QN0540
56183,Quamtrax Ashwaganda – 60 caps,Quamtrax Ashwaganda – 60 caps,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-ashwaganda-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0539.png,,Quamtrax,"Gezondheidsproducten > Stress &amp; cortisol",QN0539
56185,Quamtrax Glucosamine – 90 tabs,Quamtrax Glucosamine – 90 tabs,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/quamtrax-glucosamine-90-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0538.png,,Quamtrax,"Botten &amp; gewrichten > Gezondheidsproducten",QN0538
56187,Quamtrax Marine Collagen,Quamtrax Marine Collagen,in stock,new,16.49 EUR,,https://thehealthhouse.nl/product/quamtrax-marine-collagen/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0537.png,,Quamtrax,"Botten &amp; gewrichten > Gezondheidsproducten",
56189,Quamtrax Berberine – 60 caps,Quamtrax Berberine – 60 caps,in stock,new,25.29 EUR,,https://thehealthhouse.nl/product/quamtrax-berberine-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0536.png,,Quamtrax,Actieve ingrediënten > Pre Workout,QN0536
56191,Quamtrax Caffeine,Quamtrax Caffeine,in stock,new,10.98 EUR,,https://thehealthhouse.nl/product/quamtrax-caffeine/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0535.png,,Quamtrax,Actieve ingrediënten > Pre Workout,
56193,Quamtrax Diuretix – 90 caps,Quamtrax Diuretix – 90 caps,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/quamtrax-diuretix-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0534.png,,Quamtrax,Afslanksupplementen > Gewichtsbeheersing,QN0534
56195,Quamtrax Fat Burner – 90 caps,Quamtrax Fat Burner – 90 caps,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/quamtrax-fat-burner-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0533.png,,Quamtrax,Afslanksupplementen > Gewichtsbeheersing,QN0533
56197,Quamtrax L-Carnitine – 90 caps,Quamtrax L-Carnitine – 90 caps,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/quamtrax-l-carnitine-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0532.png,,Quamtrax,Gewichtsbeheersing > L-carnitine,QN0532
56203,Trained by JP Cream of Rice,Trained by JP Cream of Rice,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/trained-by-jp-cream-of-rice/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-tbjp0005.png,,Trained By JP,"Rijst &amp; granen > Voeding",
56205,STATE Energy Zero,STATE Energy Zero,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/state-energy-zero/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-state0012.png,,STATE,"Dranken > Pick &amp; Mix",
56211,STATE Electrolyte Sport+,STATE Electrolyte Sport+,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/state-electrolyte-sport/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-state0009.png,,STATE,"Dranken > Pick &amp; Mix",
56213,STATE Vitamin+ Zero,STATE Vitamin+ Zero,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/state-vitamin-zero/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-state0008.png,,STATE,"Dranken > Pick &amp; Mix",
56225,Rabeko Zero Sauce,Rabeko Zero Sauce,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/rabeko-zero-sauce/,https://thehealthhouse.nl/wp-content/uploads/2026/08/Rabeko-Zero-Sauce-350-ml-–-Kebab-www.bodyandshapestore.nl_.png,,Rabeko,"Caloriearm > Gewichtsbeheersing > Sauzen &amp; siropen",
56229,Rabeko Light Jam,Rabeko Light Jam,in stock,new,4.39 EUR,,https://thehealthhouse.nl/product/rabeko-light-jam/,https://thehealthhouse.nl/wp-content/uploads/2026/08/Rabeko-Products-Light-Jam-230-gram-Red-Currant.png,,Rabeko,Caloriearm > Gewichtsbeheersing > Spreads,
56241,Quamtrax Tribulus + ZMA – 90 tabs,Quamtrax Tribulus + ZMA – 90 tabs,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-tribulus-zma-90-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0552.png,,Quamtrax,Gezondheidsproducten > Kruidenextracten > Mannengezondheid,QN0552
56243,Applied Nutrition ABE Shot,Applied Nutrition ABE Shot,in stock,new,25.29 EUR,,https://thehealthhouse.nl/product/applied-nutrition-abe-shot/,https://thehealthhouse.nl/wp-content/uploads/2026/08/Applied-nutrition-ABE-Shots-12-x-60-ml-Cherry-Cola.png,,Applied Nutrition,Pre Workout > Pre-workout shots,
56249,Quamtrax Collagen,Quamtrax Collagen,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/quamtrax-collagen/,https://thehealthhouse.nl/wp-content/uploads/2026/08/Quamtrax-Nutrition-Collagen-300-gram-Tropical.png,,Quamtrax,"Botten &amp; gewrichten > Gezondheidsproducten",
56261,Quamtrax ZMA,Quamtrax ZMA,in stock,new,13.19 EUR,,https://thehealthhouse.nl/product/quamtrax-zma/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0549.png,,Quamtrax,Mineralen > Zink,
56263,Quamtrax Iso Whey,Quamtrax Iso Whey,in stock,new,43.99 EUR,,https://thehealthhouse.nl/product/quamtrax-iso-whey/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0525.png,,Quamtrax,Eiwitten > Whey eiwit,
56319,PEScience Select Protein,PEScience Select Protein,in stock,new,43.99 EUR,,https://thehealthhouse.nl/product/pescience-select-protein/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ps0064.png,,PEScience,Eiwitten > Whey eiwit,
56321,PEScience Prolific,PEScience Prolific,in stock,new,32.99 EUR,,https://thehealthhouse.nl/product/pescience-prolific/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ps0061.png,,PEScience,Pre Workout > Pre-workout met cafeïne,
56323,Per4m Hydrate,Per4m Hydrate,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/per4m-hydrate/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-p4m0008.png,,PER4M,Duursport > Elektrolyten,
56327,Nutrend Flapjack,Nutrend Flapjack,in stock,new,29.69 EUR,,https://thehealthhouse.nl/product/nutrend-flapjack/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0065.png,,Nutrend,Koolhydraatrepen > Voeding,
56329,Barebells Soft Protein Bar,Barebells Soft Protein Bar,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/barebells-soft-protein-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-bb0087.png,,Barebells,"Eiwitrepen > Eiwitten > Pick &amp; Mix",
56331,Barebells Vegan Protein Bar,Barebells Vegan Protein Bar,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/barebells-vegan-protein-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-bb0081.png,,Barebells,"Eiwitrepen > Eiwitten > Pick &amp; Mix",
56349,Barebells Protein Bar,Barebells Protein Bar,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/barebells-protein-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-bb0067.png,,Barebells,"Eiwitrepen > Eiwitten > Pick &amp; Mix",
56361,Applied Nutrition ABE,Applied Nutrition ABE,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/applied-nutrition-abe/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ap0443.png,,Applied Nutrition,Pre Workout > Pre-workout met cafeïne > Week Deals,
56363,Applied Nutrition ABE Pump,Applied Nutrition ABE Pump,in stock,new,43.99 EUR,,https://thehealthhouse.nl/product/applied-nutrition-abe-pump/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ap0442.png,,Applied Nutrition,Pre Workout > Pre-workout zonder cafeïne,
56369,Energy OatSnack Bar,Energy OatSnack Bar,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/energy-oatsnack-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-oat0011.png,,Energy OatSnack,"Koolhydraatrepen > Pick &amp; Mix",
56383,Quamtrax Pro HMB – 120 capsules,Quamtrax Pro HMB – 120 capsules,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-pro-hmb-120-capsules/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0332.png,,Quamtrax,Aminozuren > Losse aminozuren,QN0332
56387,Applied Nutrition 100% Casein Protein,Applied Nutrition 100% Casein Protein,in stock,new,60.49 EUR,,https://thehealthhouse.nl/product/applied-nutrition-100-casein-protein/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ap0005.png,,Applied Nutrition,Eiwitten > Eiwitten Caseine,
56397,Applied Nutrition BCAA Amino Hydrate,Applied Nutrition BCAA Amino Hydrate,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/applied-nutrition-bcaa-amino-hydrate/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ap0070.png,,Applied Nutrition,Aminozuren > BCAA,
56421,Applied Nutrition Critical Plant Protein,Applied Nutrition Critical Plant Protein,in stock,new,43.99 EUR,,https://thehealthhouse.nl/product/applied-nutrition-critical-plant-protein/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ap0310.png,,Applied Nutrition,Eiwitten > Eiwitten Vegan,
56471,Barebells Protein Bar Christmas Edition,Barebells Protein Bar Christmas Edition,in stock,new,26.39 EUR,,https://thehealthhouse.nl/product/barebells-protein-bar-christmas-edition/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-bb0039.png,,Barebells,Eiwitrepen > Eiwitten > Voeding,
56473,Barebells Whey Protein,Barebells Whey Protein,in stock,new,49.50 EUR,,https://thehealthhouse.nl/product/barebells-whey-protein/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-bb0041.png,,Barebells,Eiwitten > Whey eiwit,
56483,Barebells Protein Spread Bar,Barebells Protein Spread Bar,in stock,new,26.39 EUR,,https://thehealthhouse.nl/product/barebells-protein-spread-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-bb0056.png,,Barebells,Eiwitrepen > Eiwitten > Voeding,
56505,ESN Designer Protein Bar,ESN Designer Protein Bar,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/esn-designer-protein-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-esn0011.png,,ESN,Eiwitrepen > Eiwitten > Voeding,
56523,Ghost Vegan,Ghost Vegan,in stock,new,38.49 EUR,,https://thehealthhouse.nl/product/ghost-vegan/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ghost0001.png,,Ghost,Eiwitten > Eiwitten Vegan > Week Deals,
56535,Ghost Legend V4,Ghost Legend V4,in stock,new,32.99 EUR,,https://thehealthhouse.nl/product/ghost-legend-v4/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ghost0019.png,,Ghost,Pre Workout > Pre-workout met cafeïne > Week Deals,
56537,Maxi Nutrition Creamy Core Protein Bar,Maxi Nutrition Creamy Core Protein Bar,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/maxi-nutrition-creamy-core-protein-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-maxi0003.png,,Maxi Nutrition,Eiwitrepen > Eiwitten > Voeding,
56539,Maxi Nutrition Creamy Core Vegan Protein Bar,Maxi Nutrition Creamy Core Vegan Protein Bar,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/maxi-nutrition-creamy-core-vegan-protein-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-maxi0009.png,,Maxi Nutrition,Eiwitrepen > Eiwitten > Voeding,
56543,Maxi Nutrition Protein Waffle Bar,Maxi Nutrition Protein Waffle Bar,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/maxi-nutrition-protein-waffle-bar/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-maxi0012.png,,Maxi Nutrition,Eiwitrepen > Eiwitten > Voeding,
56545,Maxi Nutrition MaxShake Protein Milkshake,Maxi Nutrition MaxShake Protein Milkshake,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/maxi-nutrition-maxshake-protein-milkshake/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-maxi0024.png,,Maxi Nutrition,Dranken > Eiwitten > Ready to drink eiwit,
56551,Maxi Nutrition MaxFive EAA/BCAA Energy Drink,Maxi Nutrition MaxFive EAA/BCAA Energy Drink,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/maxi-nutrition-maxfive-eaa-bcaa-energy-drink/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-maxi0029.png,,Maxi Nutrition,Aminozuurdrank > Dranken > Energiedrank,
56553,Maxi Nutrition Hydration Tabs,Maxi Nutrition Hydration Tabs,in stock,new,3.29 EUR,,https://thehealthhouse.nl/product/maxi-nutrition-hydration-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-maxi0032.png,,Maxi Nutrition,"Elektrolyten > Pick &amp; Mix > Week Deals",
56583,Monster Energy Zero,Monster Energy Zero,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/monster-energy-zero/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ms0058.png,,Monster Energy,Dranken > Energiedrank,
56587,Monster Energy Regular,Monster Energy Regular,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/monster-energy-regular/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ms0065.png,,Monster Energy,Dranken > Energiedrank,
56593,Nutritech SPC,Nutritech SPC,in stock,new,82.49 EUR,,https://thehealthhouse.nl/product/nutritech-spc/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nt0009.png,,Nutritech,Eiwitten > Whey eiwit,
56599,Nutrend Carnitine Activity Drink,Nutrend Carnitine Activity Drink,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/nutrend-carnitine-activity-drink/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0004.png,,Nutrend,Carnitinedrank > Dranken,
56601,Nutrend Carnitine Activity Drink with Caffeine,Nutrend Carnitine Activity Drink with Caffeine,in stock,new,19.79 EUR,,https://thehealthhouse.nl/product/nutrend-carnitine-activity-drink-with-caffeine/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0008.png,,Nutrend,Carnitinedrank > Dranken,
56611,Nutrend N1,Nutrend N1,in stock,new,16.49 EUR,,https://thehealthhouse.nl/product/nutrend-n1/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0044.png,,Nutrend,Pre Workout > Pre-workout met cafeïne,
56613,Nutrend Pump,Nutrend Pump,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/nutrend-pump/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0049.png,,Nutrend,Pre Workout > Pre-workout zonder cafeïne,
56615,Nutrend EAA Mega Strong Powder,Nutrend EAA Mega Strong Powder,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/nutrend-eaa-mega-strong-powder/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0059.png,,Nutrend,Aminozuren > EAA,
56621,Nutrend Iso Whey Prozero,Nutrend Iso Whey Prozero,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/nutrend-iso-whey-prozero/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0070.png,,Nutrend,Eiwitten > Eiwitten Isolaat,
56631,Nutrend Magneslife,Nutrend Magneslife,in stock,new,14.29 EUR,,https://thehealthhouse.nl/product/nutrend-magneslife/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0081.png,,Nutrend,Magnesium > Mineralen,
56643,Nutrend Carnitine 100000 Liquid,Nutrend Carnitine 100000 Liquid,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/nutrend-carnitine-100000-liquid/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0133.png,,Nutrend,Gewichtsbeheersing > L-carnitine,
56651,Nutrend N1 Pro,Nutrend N1 Pro,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/nutrend-n1-pro/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0154.png,,Nutrend,Pre Workout > Pre-workout met cafeïne,
56661,Nutrend Magneslife Instant Drink Powder,Nutrend Magneslife Instant Drink Powder,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/nutrend-magneslife-instant-drink-powder/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-nu0179.png,,Nutrend,Magnesium > Mineralen,
56681,Per4m Cream Of Rice,Per4m Cream Of Rice,in stock,new,32.99 EUR,,https://thehealthhouse.nl/product/per4m-cream-of-rice/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-p4m0107.png,,PER4M,"Rijst &amp; granen > Voeding",
56689,Per4m Isolate Zero,Per4m Isolate Zero,in stock,new,88.00 EUR,,https://thehealthhouse.nl/product/per4m-isolate-zero/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-p4m0117.png,,PER4M,Eiwitten > Eiwitten Isolaat,
56717,PEScience Select Vegan,PEScience Select Vegan,in stock,new,43.99 EUR,,https://thehealthhouse.nl/product/pescience-select-vegan/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-ps0047.png,,PEScience,Eiwitten > Eiwitten Vegan,
56723,Quamtrax Zero Sauce,Quamtrax Zero Sauce,in stock,new,4.39 EUR,,https://thehealthhouse.nl/product/quamtrax-zero-sauce/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0009.png,,Quamtrax,"Caloriearm > Gewichtsbeheersing > Sauzen &amp; siropen",
56727,Quamtrax Zero Syrup,Quamtrax Zero Syrup,in stock,new,4.39 EUR,,https://thehealthhouse.nl/product/quamtrax-zero-syrup/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0016.png,,Quamtrax,"Caloriearm > Gewichtsbeheersing > Sauzen &amp; siropen",
56739,Quamtrax Collagen Plus,Quamtrax Collagen Plus,in stock,new,25.29 EUR,,https://thehealthhouse.nl/product/quamtrax-collagen-plus/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0090.png,,Quamtrax,"Botten &amp; gewrichten > Collageen > Gezondheidsproducten",
56741,Quamtrax EAA MAP,Quamtrax EAA MAP,in stock,new,27.49 EUR,,https://thehealthhouse.nl/product/quamtrax-eaa-map/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0137.png,,Quamtrax,Aminozuren > EAA,
56749,Quamtrax Oatmeal,Quamtrax Oatmeal,in stock,new,18.69 EUR,,https://thehealthhouse.nl/product/quamtrax-oatmeal/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0181.png,,Quamtrax,"Rijst &amp; granen > Voeding",
56763,Quamtrax Rice Flour,Quamtrax Rice Flour,in stock,new,18.69 EUR,,https://thehealthhouse.nl/product/quamtrax-rice-flour/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0201.png,,Quamtrax,"Rijst &amp; granen > Voeding",
56773,Quamtrax Protein Crunchy,Quamtrax Protein Crunchy,in stock,new,32.99 EUR,,https://thehealthhouse.nl/product/quamtrax-protein-crunchy/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0341.png,,Quamtrax,Snacks > Voeding,
56777,Quamtrax Protein Pancake,Quamtrax Protein Pancake,in stock,new,21.99 EUR,,https://thehealthhouse.nl/product/quamtrax-protein-pancake/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0348.png,,Quamtrax,"Koken &amp; bakken > Voeding",
56785,Quamtrax Vitargo Carboloader,Quamtrax Vitargo Carboloader,in stock,new,25.29 EUR,,https://thehealthhouse.nl/product/quamtrax-vitargo-carboloader/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0412.png,,Quamtrax,Duursport > Koolhydraten,
56789,Quamtrax Whey Matrix,Quamtrax Whey Matrix,in stock,new,54.99 EUR,,https://thehealthhouse.nl/product/quamtrax-whey-matrix/,https://thehealthhouse.nl/wp-content/uploads/2026/08/live-qn0415.png,,Quamtrax,Eiwitten > Whey eiwit,
